ChurnPropensity,ChurnRiskSegment
0.9082426900584795,High
0.7444239766081872,High
0.8362222222222222,High
0.4613391812865497,Medium
0.5664298245614034,Medium
0.8061608187134504,High
0.8051169590643275,High
0.5688859649122807,Medium
0.4606842105263158,Medium
0.862561403508772,High
0.6209707602339182,High
0.3439970760233918,Medium
0.57696783625731,Medium
0.345233918128655,Medium
0.46892690058479536,Medium
0.3869093567251462,Medium
0.6304005847953216,High
0.48415497076023395,Medium
0.386312865497076,Medium
0.8263245614035089,High
0.508874269005848,Medium
0.5775584795321638,Medium
0.1237719298245614,Low
0.22273391812865498,Low
0.7665730994152047,High
0.7579005847953216,High
0.19894444444444445,Low
0.7345935672514621,High
0.250719298245614,Low
0.5321169590643274,Medium
0.9621052631578948,High
0.5156812865497076,Medium
0.9271666666666667,High
0.5253976608187134,Medium
0.8457251461988304,High
0.3965614035087719,Medium
0.12124853801169591,Low
0.18837719298245614,Low
0.291280701754386,Low
0.6600497076023392,High
0.3167690058479532,Medium
0.4589181286549707,Medium
0.5331345029239767,Medium
0.5743888888888888,Medium
0.4622777777777778,Medium
0.7948040935672516,High
0.8524444444444444,High
0.0873654970760234,Low
0.34941520467836257,Medium
0.4481023391812865,Medium
0.5681228070175439,Medium
0.6179941520467835,High
0.32041812865497077,Medium
0.5295760233918129,Medium
0.6400584795321638,High
0.8168450292397662,High
0.5586608187134503,Medium
0.772438596491228,High
0.992421052631579,High
0.3447690058479532,Medium
0.960640350877193,High
0.6615292397660819,High
0.48543859649122806,Medium
0.5959239766081872,Medium
0.4054122807017544,Medium
0.38315497076023386,Medium
0.7350175438596491,High
0.3296081871345029,Medium
0.5006666666666667,Medium
0.20605263157894738,Low
0.19428654970760234,Low
0.39051169590643275,Medium
0.11367251461988304,Low
0.5555994152046784,Medium
0.5928479532163743,Medium
0.5068947368421053,Medium
0.5147660818713451,Medium
0.7099122807017544,High
0.7987573099415205,High
0.3168333333333333,Medium
0.3217953216374269,Medium
0.4934269005847953,Medium
0.8126842105263158,High
0.7891169590643274,High
0.9362134502923977,High
0.3841812865497076,Medium
0.2208391812865497,Low
0.225,Low
0.2858830409356725,Low
0.7219356725146199,High
0.8015204678362573,High
0.35178362573099414,Medium
0.5544327485380117,Medium
0.6078362573099415,High
0.6068421052631578,High
0.29893567251461994,Low
0.7278450292397661,High
0.26228654970760235,Low
0.15619883040935673,Low
0.09073391812865497,Low
0.6453245614035088,High
0.5020701754385966,Medium
0.24903508771929825,Low
0.6031842105263158,High
0.30420760233918126,Medium
0.7758596491228069,High
0.3757748538011696,Medium
0.32768713450292397,Medium
0.3989298245614035,Medium
0.09704678362573099,Low
0.4303801169590643,Medium
0.5255877192982457,Medium
0.30138304093567253,Medium
0.1481842105263158,Low
0.7379473684210527,High
0.7221812865497076,High
0.6731637426900585,High
0.9023187134502924,High
0.705078947368421,High
0.459219298245614,Medium
0.5559239766081872,Medium
0.8612865497076023,High
0.1113654970760234,Low
0.7838216374269006,High
0.4999561403508772,Medium
0.8892865497076023,High
0.3367894736842105,Medium
0.7958333333333334,High
0.35574853801169587,Medium
0.4641578947368421,Medium
0.8305263157894737,High
0.967374269005848,High
0.34830994152046785,Medium
0.7360116959064327,High
0.4306988304093567,Medium
0.8417046783625731,High
0.631280701754386,High
0.6707982456140351,High
0.5721198830409358,Medium
0.43913157894736843,Medium
0.8347368421052632,High
0.37323391812865503,Medium
0.340312865497076,Medium
0.3355730994152047,Medium
0.8067865497076023,High
0.6304298245614035,High
0.7023918128654971,High
0.23641812865497075,Low
0.3982573099415205,Medium
0.39892105263157895,Medium
0.6270643274853801,High
0.34078654970760236,Medium
0.7610584795321638,High
0.5288742690058479,Medium
0.37192397660818716,Medium
0.7661842105263158,High
0.8057134502923977,High
0.0896812865497076,Low
0.20925438596491228,Low
0.7125116959064327,High
0.899593567251462,High
0.3633654970760234,Medium
0.8957923976608188,High
0.5731549707602339,Medium
0.6749824561403509,High
0.2997865497076023,Low
0.12461403508771929,Low
0.22101461988304094,Low
0.29112573099415207,Low
0.2633479532163743,Low
0.44354970760233914,Medium
0.32053216374269006,Medium
0.7046608187134502,High
0.739812865497076,High
0.19368128654970762,Low
0.2609795321637427,Low
0.41655555555555557,Medium
0.15344444444444444,Low
0.7832134502923976,High
0.3841900584795322,Medium
0.5617982456140351,Medium
0.869687134502924,High
0.5138099415204678,Medium
0.507719298245614,Medium
0.3477309941520468,Medium
0.3631549707602339,Medium
0.6065789473684211,High
0.39198538011695905,Medium
0.8545263157894737,High
0.8086900584795321,High
0.3532368421052631,Medium
0.19810233918128656,Low
0.3170497076023392,Medium
0.5403245614035088,Medium
0.709312865497076,High
0.8974824561403509,High
0.22062865497076023,Low
0.7417368421052631,High
0.31400877192982457,Medium
0.728078947368421,High
0.18249415204678363,Low
0.2761929824561404,Low
0.4209912280701754,Medium
0.5579152046783626,Medium
0.39682456140350875,Medium
0.4132397660818714,Medium
0.3873362573099415,Medium
0.40071637426900586,Medium
0.5583830409356725,Medium
0.20062865497076024,Low
0.4384824561403509,Medium
0.6714035087719299,High
0.22373976608187135,Low
0.4134269005847953,Medium
0.32747660818713453,Medium
0.6777660818713451,High
0.2107017543859649,Low
0.09199707602339181,Low
0.44665497076023386,Medium
0.5920058479532164,Medium
0.228406432748538,Low
0.5515263157894736,Medium
0.8101111111111111,High
0.29534210526315785,Low
0.8545409356725147,High
0.21094444444444446,Low
0.2064736842105263,Low
0.24567251461988304,Low
0.858108187134503,High
0.6058070175438597,High
0.24147076023391814,Low
0.7366812865497077,High
0.6819327485380118,High
0.30231286549707603,Medium
0.3399795321637427,Medium
0.5426052631578947,Medium
0.4792105263157895,Medium
0.4550087719298246,Medium
0.9421052631578948,High
0.5575555555555556,Medium
0.09830994152046785,Low
0.8463333333333334,High
0.6608538011695906,High
0.30327777777777776,Medium
0.5475175438596491,Medium
0.4841491228070175,Medium
0.7402602339181286,High
0.20860526315789474,Low
0.9774766081871344,High
0.34841812865497074,Medium
0.23677777777777778,Low
0.09347076023391813,Low
0.872453216374269,High
0.8280146198830409,High
0.42922222222222217,Medium
0.8591959064327486,High
0.5102543859649122,Medium
0.20630409356725143,Low
0.39746491228070174,Medium
0.5882163742690059,Medium
0.4330438596491228,Medium
0.23214912280701755,Low
0.22141520467836256,Low
0.23804093567251464,Low
0.24147076023391814,Low
0.5242368421052632,Medium
0.5694795321637427,Medium
0.42627777777777776,Medium
0.372406432748538,Medium
0.9901052631578948,High
0.2235409356725146,Low
0.8200321637426901,High
0.09389181286549707,Low
0.7124678362573099,High
0.11261988304093566,Low
0.475687134502924,Medium
0.2894210526315789,Low
0.8458947368421053,High
0.7739619883040936,High
0.7059766081871345,High
0.3740964912280702,Medium
0.6575760233918129,High
0.759611111111111,High
0.8010584795321638,High
0.3010497076023391,Medium
0.37082748538011695,Medium
0.8160058479532164,High
0.23241812865497075,Low
0.43458771929824563,Medium
0.37587719298245614,Medium
0.8814795321637428,High
0.41733333333333333,Medium
0.9486432748538012,High
0.43438596491228065,Medium
0.5382397660818714,Medium
0.4153362573099415,Medium
0.08820760233918129,Low
0.2681315789473684,Low
0.7038654970760234,High
0.2159970760233918,Low
0.5482865497076024,Medium
0.25424269005847955,Low
0.4001988304093568,Medium
0.1734356725146199,Low
0.5331725146198831,Medium
0.5123538011695906,Medium
0.09557309941520467,Low
0.56296783625731,Medium
0.5338304093567252,Medium
0.4625760233918128,Medium
0.46186842105263154,Medium
0.3431374269005848,Medium
0.41526608187134506,Medium
0.37956140350877193,Medium
0.21157602339181286,Low
0.41616081871345023,Medium
0.3229181286549708,Medium
0.33658771929824566,Medium
0.5127251461988305,Medium
0.31827777777777777,Medium
0.5388625730994152,Medium
0.3387280701754386,Medium
0.825514619883041,High
0.5758684210526316,Medium
0.7966315789473684,High
0.8322222222222222,High
0.09199707602339181,Low
0.4933625730994152,Medium
0.10125730994152046,Low
0.1620730994152047,Low
0.522046783625731,Medium
0.9412631578947368,High
0.33557017543859646,Medium
0.5978274853801169,Medium
0.4929356725146199,Medium
0.8086608187134503,High
0.23930409356725146,Low
0.3460730994152047,Medium
0.3637690058479532,Medium
0.49722514619883046,Medium
0.0913654970760234,Low
0.7064122807017543,High
0.12609649122807018,Low
0.4882514619883041,Medium
0.1526140350877193,Low
0.09073391812865497,Low
0.38309356725146204,Medium
0.29238011695906435,Low
0.8244444444444444,High
0.09094444444444444,Low
0.1286140350877193,Low
0.3421023391812865,Medium
0.37799122807017543,Medium
0.22099415204678363,Low
0.3265233918128655,Medium
0.32778654970760235,Medium
0.7229707602339182,High
0.08799707602339181,Low
0.610391812865497,High
0.3590760233918129,Medium
0.3135877192982456,Medium
0.5226228070175438,Medium
0.6466140350877193,High
0.21157602339181286,Low
0.38124269005847955,Medium
0.9296900584795321,High
0.5570730994152047,Medium
0.21641812865497076,Low
0.5239473684210526,Medium
0.5582456140350877,Medium
0.7402368421052632,High
0.6320818713450292,High
0.11135672514619883,Low
0.30273391812865497,Medium
0.6579970760233917,High
0.42565497076023395,Medium
0.34158479532163744,Medium
0.46684502923976606,Medium
0.11261988304093566,Low
0.6971491228070175,High
0.7219795321637427,High
0.21952923976608188,Low
0.5301374269005847,Medium
0.642593567251462,High
0.11072514619883041,Low
0.6543391812865497,High
0.31388596491228066,Medium
0.09010233918128656,Low
0.6179883040935672,High
0.25957602339181285,Low
0.41997660818713445,Medium
0.09473391812865498,Low
0.5064269005847953,Medium
0.154312865497076,Low
0.48451754385964907,Medium
0.8469883040935673,High
0.3933421052631579,Medium
0.4001929824561404,Medium
0.6802953216374269,High
0.36893274853801167,Medium
0.3490380116959064,Medium
0.7576842105263157,High
0.11177777777777777,Low
0.29323684210526313,Low
0.8092631578947369,High
0.4457982456140351,Medium
0.8387368421052632,High
0.38098830409356726,Medium
0.9471637426900585,High
0.5854122807017544,Medium
0.4633245614035088,Medium
0.5352836257309941,Medium
0.4262719298245614,Medium
0.9355818713450292,High
0.6069473684210527,High
0.49762865497076025,Medium
0.0896812865497076,Low
0.32568128654970757,Medium
0.2056783625730994,Low
0.4052309941520468,Medium
0.16459649122807019,Low
0.951374269005848,High
0.5212046783625731,Medium
0.24519590643274852,Low
0.6828040935672515,High
0.44019883040935676,Medium
0.6775906432748537,High
0.24673099415204677,Low
0.7172719298245614,High
0.3806140350877193,Medium
0.2496140350877193,Low
0.6603274853801169,High
0.4100263157894737,Medium
0.6266578947368421,High
0.7423567251461989,High
0.30736549707602334,Medium
0.22878947368421051,Low
0.4160730994152047,Medium
0.9501111111111111,High
0.4666988304093568,Medium
0.4649473684210526,Medium
0.5486461988304093,Medium
0.15323391812865497,Low
0.49952339181286554,Medium
0.5766345029239767,Medium
0.876421052631579,High
0.4175438596491228,Medium
0.0913654970760234,Low
0.4755263157894737,Medium
0.09368128654970762,Low
0.8985409356725147,High
0.6437982456140351,High
0.5527865497076023,Medium
0.9821052631578948,High
0.3489415204678363,Medium
0.5127251461988305,Medium
0.5255058479532164,Medium
0.4104970760233918,Medium
0.5287485380116959,Medium
0.5662543859649123,Medium
0.8286695906432748,High
0.3856461988304094,Medium
0.41165204678362577,Medium
0.588640350877193,Medium
0.09767836257309942,Low
0.23298830409356727,Low
0.5104824561403508,Medium
0.45163450292397667,Medium
0.3026549707602339,Medium
0.2382514619883041,Low
0.30231286549707603,Medium
0.4965847953216374,Medium
0.4992280701754386,Medium
0.6533859649122807,High
0.31662280701754386,Medium
0.7905701754385965,High
0.878748538011696,High
0.41235380116959064,Medium
0.7031783625730994,High
0.6872397660818714,High
0.9520029239766081,High
0.5436812865497076,Medium
0.1692280701754386,Low
0.824219298245614,High
0.49800292397660817,Medium
0.31093274853801167,Medium
0.7501461988304094,High
0.8465263157894737,High
0.7869473684210526,High
0.09241812865497076,Low
0.6731491228070174,High
0.45310818713450296,Medium
0.563078947368421,Medium
0.3002076023391813,Medium
0.3829444444444444,Medium
0.43994736842105264,Medium
0.4044970760233918,Medium
0.8553684210526316,High
0.6186315789473684,High
0.13367251461988305,Low
0.2569795321637427,Low
0.49188304093567253,Medium
0.8686578947368422,High
0.509640350877193,Medium
0.33090643274853804,Medium
0.9621052631578948,High
0.7188333333333333,High
0.5790204678362574,Medium
0.5058391812865497,Medium
0.3934590643274854,Medium
0.23806725146198832,Low
0.45510818713450296,Medium
0.5542163742690058,Medium
0.5002982456140351,Medium
0.3770380116959064,Medium
0.593687134502924,Medium
0.41152339181286557,Medium
0.09641520467836256,Low
0.4749912280701754,Medium
0.956421052631579,High
0.40356140350877195,Medium
0.47784502923976613,Medium
0.7642426900584796,High
0.30589181286549705,Medium
0.8040701754385964,High
0.19784795321637427,Low
0.4206052631578947,Medium
0.20862280701754388,Low
0.19389181286549706,Low
0.8939152046783625,High
0.970953216374269,High
0.6684561403508772,High
0.5899035087719299,Medium
0.5401081871345029,Medium
0.23719883040935674,Low
0.7945438596491228,High
0.3029444444444444,Medium
0.34104970760233916,Medium
0.6152690058479532,High
0.6029473684210527,High
0.4676988304093567,Medium
0.3150701754385965,Medium
0.4448157894736842,Medium
0.4355204678362573,Medium
0.27636549707602337,Low
0.8937046783625731,High
0.2895964912280702,Low
0.12229824561403507,Low
0.23030994152046783,Low
0.6705818713450292,High
0.36608479532163746,Medium
0.632874269005848,High
0.6766374269005848,High
0.4218567251461988,Medium
0.5866345029239766,Medium
0.31030994152046787,Medium
0.3399912280701754,Medium
0.34125438596491225,Medium
0.826345029239766,High
0.9376842105263158,High
0.5215,Medium
0.4390994152046784,Medium
0.7095818713450293,High
0.436780701754386,Medium
0.835187134502924,High
0.309640350877193,Medium
0.5947865497076024,Medium
0.2643888888888889,Low
0.4896345029239766,Medium
0.5055058479532164,Medium
0.8690555555555556,High
0.308625730994152,Medium
0.3241081871345029,Medium
0.4148976608187135,Medium
0.5557280701754386,Medium
0.40912573099415206,Medium
0.10862280701754386,Low
0.10357017543859648,Low
0.3870292397660819,Medium
0.1922076023391813,Low
0.7030292397660819,High
0.14377485380116958,Low
0.4009824561403509,Medium
0.3002076023391813,Medium
0.44247368421052635,Medium
0.4930233918128655,Medium
0.7503362573099415,High
0.3690497076023392,Medium
0.8183713450292398,High
0.11009649122807016,Low
0.48621929824561405,Medium
0.14546491228070177,Low
0.5727426900584796,Medium
0.18016959064327487,Low
0.1757514619883041,Low
0.5716549707602339,Medium
0.2622485380116959,Low
0.409546783625731,Medium
0.3298450292397661,Medium
0.7428040935672515,High
0.6213011695906433,High
0.8385350877192983,High
0.251546783625731,Low
0.2869181286549708,Low
0.1843859649122807,Low
0.7371315789473685,High
0.5228333333333333,Medium
0.6002134502923977,High
0.593687134502924,Medium
0.33085087719298245,Medium
0.7840146198830409,High
0.4262076023391813,Medium
0.6960672514619883,High
0.27660526315789474,Low
0.7467953216374268,High
0.9025321637426901,High
0.3648391812865497,Medium
0.42964327485380116,Medium
0.19347076023391813,Low
0.09199707602339181,Low
0.698795321637427,High
0.2980877192982456,Low
0.19261111111111112,Low
0.6851257309941521,High
0.5475029239766082,Medium
0.4022426900584795,Medium
0.5595877192982457,Medium
0.9747368421052631,High
0.11177777777777777,Low
0.49182748538011695,Medium
0.7412777777777777,High
0.5123450292397661,Medium
0.5167631578947369,Medium
0.9431578947368421,High
0.4174561403508772,Medium
0.5175029239766082,Medium
0.42815204678362573,Medium
0.37282456140350884,Medium
0.45837719298245616,Medium
0.5067690058479533,Medium
0.8057134502923977,High
0.8566315789473684,High
0.5029093567251461,Medium
0.432406432748538,Medium
0.46293859649122804,Medium
0.5757134502923976,Medium
0.34248830409356723,Medium
0.3478888888888889,Medium
0.4092397660818713,Medium
0.6946374269005848,High
0.2664736842105263,Low
0.7503625730994152,High
0.39673684210526317,Medium
0.2677631578947368,Low
0.36420760233918126,Medium
0.321859649122807,Medium
0.7970964912280701,High
0.6028245614035088,High
0.33232456140350874,Medium
0.8423216374269006,High
0.6614853801169591,High
0.11094444444444444,Low
0.6792602339181286,High
0.13493567251461988,Low
0.22041812865497076,Low
0.37046783625730995,Medium
0.788,High
0.5938040935672515,Medium
0.45573684210526316,Medium
0.3081783625730994,Medium
0.3125350877192982,Medium
0.7861345029239766,High
0.15810233918128655,Low
0.45111111111111113,Medium
0.48393567251461994,Medium
0.6002777777777778,High
0.5182105263157895,Medium
0.7104035087719298,High
0.1338830409356725,Low
0.3951228070175438,Medium
0.5841198830409357,Medium
0.41009064327485384,Medium
0.5425438596491228,Medium
0.33574561403508774,Medium
0.8840233918128655,High
0.1538654970760234,Low
0.4265058479532164,Medium
0.34580994152046785,Medium
0.4827807017543859,Medium
0.6741812865497077,High
0.45079239766081874,Medium
0.454266081871345,Medium
0.3489415204678363,Medium
0.18753508771929825,Low
0.36477777777777776,Medium
0.4557485380116959,Medium
0.709938596491228,High
0.40965204678362577,Medium
0.09262865497076024,Low
0.17196491228070176,Low
0.4191491228070175,Medium
0.6487368421052632,High
0.507953216374269,Medium
0.7564415204678363,High
0.32946783625730997,Medium
0.7346140350877193,High
0.9713684210526317,High
0.5141345029239767,Medium
0.41956140350877197,Medium
0.41775438596491227,Medium
0.7017923976608187,High
0.44384795321637427,Medium
0.11178654970760234,Low
0.3905087719298246,Medium
0.8854766081871346,High
0.8223304093567252,High
0.7187719298245614,High
0.2875116959064328,Low
0.5017807017543859,Medium
0.18627192982456142,Low
0.8053187134502924,High
0.2685614035087719,Low
0.33841812865497073,Medium
0.3867222222222222,Medium
0.7710116959064328,High
0.7712105263157895,High
0.33472807017543854,Medium
0.9288538011695906,High
0.2711432748538012,Low
0.31485087719298244,Medium
0.6238801169590643,High
0.4940058479532164,Medium
0.17638304093567253,Low
0.21846783625730992,Low
0.43669298245614036,Medium
0.4060964912280702,Medium
0.4750380116959064,Medium
0.17217251461988303,Low
0.35021345029239764,Medium
0.4237543859649122,Medium
0.4273567251461989,Medium
0.5051374269005848,Medium
0.20670175438596491,Low
0.9155906432748537,High
0.5481374269005848,Medium
0.13387426900584795,Low
0.9250701754385964,High
0.8333187134502924,High
0.8981315789473685,High
0.966953216374269,High
0.34118421052631576,Medium
0.3048391812865497,Medium
0.11872222222222222,Low
0.3394707602339181,Medium
0.1898859649122807,Low
0.405859649122807,Medium
0.34641520467836256,Medium
0.4216578947368421,Medium
0.3675409356725146,Medium
0.5990730994152047,Medium
0.41080994152046785,Medium
0.8421374269005848,High
0.19532163742690056,Low
0.6150380116959064,High
0.4042953216374269,Medium
0.6598947368421053,High
0.27324561403508774,Low
0.7021461988304094,High
0.39110233918128656,Medium
0.26965204678362575,Low
0.4405175438596491,Medium
0.4222923976608187,Medium
0.38897660818713453,Medium
0.6787923976608188,High
0.566953216374269,Medium
0.1976812865497076,Low
0.514985380116959,Medium
0.4136783625730994,Medium
0.19724269005847953,Low
0.2709122807017544,Low
0.7328801169590643,High
0.7646637426900584,High
0.9444210526315789,High
0.16943567251461988,Low
0.5492865497076023,Medium
0.1056812865497076,Low
0.3427076023391813,Medium
0.7097046783625731,High
0.9103450292397661,High
0.7615233918128654,High
0.40140058479532165,Medium
0.1319970760233918,Low
0.21662865497076023,Low
0.835406432748538,High
0.5471812865497075,Medium
0.65,High
0.2340964912280702,Low
0.7179269005847954,High
0.34876608187134506,Medium
0.2402076023391813,Low
0.3884181286549707,Medium
0.9069590643274854,High
0.3795730994152047,Medium
0.8968421052631579,High
0.6911608187134504,High
0.482359649122807,Medium
0.11051461988304093,Low
0.30252339181286547,Medium
0.8410526315789474,High
0.46541228070175444,Medium
0.5970555555555556,Medium
0.6184415204678362,High
0.9433771929824561,High
0.8023391812865497,High
0.1942690058479532,Low
0.1284093567251462,Low
0.82953216374269,High
0.2458888888888889,Low
0.09094444444444444,Low
0.23089473684210526,Low
0.24188888888888888,Low
0.383733918128655,Medium
0.6308304093567252,High
0.9000175438596492,High
0.46288596491228073,Medium
0.33618713450292403,Medium
0.9610526315789474,High
0.6442807017543859,High
0.5604298245614036,Medium
0.9976842105263157,High
0.31385380116959066,Medium
0.2919824561403509,Low
0.1376608187134503,Low
0.20037134502923976,Low
0.8452836257309941,High
0.6455175438596491,High
0.5208040935672514,Medium
0.535733918128655,Medium
0.8512046783625731,High
0.4260643274853801,Medium
0.5291111111111111,Medium
0.6760409356725147,High
0.7265994152046784,High
0.6901198830409356,High
0.11873099415204677,Low
0.22987719298245615,Low
0.9730555555555556,High
0.40470760233918124,Medium
0.2614590643274854,Low
0.8183304093567252,High
0.1058859649122807,Low
0.10483333333333332,Low
0.7998479532163743,High
0.5032456140350877,Medium
0.432906432748538,Medium
0.5386695906432748,Medium
0.6934883040935673,High
0.5925584795321637,Medium
0.6880964912280702,High
0.7608508771929825,High
0.11578654970760235,Low
0.6055906432748538,High
0.36144736842105263,Medium
0.50353216374269,Medium
0.5048771929824561,Medium
0.9597894736842105,High
0.11619590643274855,Low
0.5418187134502924,Medium
0.10441228070175439,Low
0.09662573099415203,Low
0.1002046783625731,Low
0.6274736842105264,High
0.36166374269005847,Medium
0.6248771929824561,High
0.5071023391812866,Medium
0.6289210526315789,High
0.3252514619883041,Medium
0.654014619883041,High
0.705546783625731,High
0.3406286549707602,Medium
0.1959970760233918,Low
0.08862865497076024,Low
0.7834064327485379,High
0.3646023391812865,Medium
0.6262134502923976,High
0.15261988304093566,Low
0.6045380116959065,High
0.6264005847953216,High
0.2564093567251462,Low
0.4547894736842105,Medium
0.47702046783625734,Medium
0.8894912280701754,High
0.8442426900584796,High
0.8734736842105264,High
0.534187134502924,Medium
0.5192485380116959,Medium
0.784906432748538,High
0.793125730994152,High
0.14039766081871344,Low
0.20942105263157895,Low
0.8871578947368421,High
0.34589181286549703,Medium
0.5259824561403509,Medium
0.4395263157894737,Medium
0.5288040935672514,Medium
0.8244327485380116,High
0.3317777777777778,Medium
0.9425350877192982,High
0.3348976608187134,Medium
0.2809795321637427,Low
0.6756637426900585,High
0.49182748538011695,Medium
0.37451169590643274,Medium
0.4721491228070176,Medium
0.9216929824561404,High
0.19617251461988305,Low
0.6927192982456141,High
0.7638479532163742,High
0.6773391812865497,High
0.7638216374269006,High
0.3060204678362573,Medium
0.4041374269005848,Medium
0.39577485380116956,Medium
0.31785087719298244,Medium
0.21678654970760233,Low
0.38997660818713453,Medium
0.45535087719298245,Medium
0.704251461988304,High
0.7735029239766082,High
0.7320058479532163,High
0.11515497076023391,Low
0.29554970760233923,Low
0.26308187134502925,Low
0.8347543859649122,High
0.3391374269005848,Medium
0.7086929824561403,High
0.9467368421052631,High
0.5598099415204678,Medium
0.20778362573099415,Low
0.7595847953216375,High
0.8597894736842105,High
0.0913654970760234,Low
0.3286286549707602,Medium
0.45788011695906433,Medium
0.10799122807017543,Low
0.5093040935672515,Medium
0.3214093567251462,Medium
0.6527456140350877,High
0.3014707602339181,Medium
0.6865789473684211,High
0.9185263157894736,High
0.3997865497076023,Medium
0.22778070175438597,Low
0.952421052631579,High
0.852,High
0.7920526315789473,High
0.746985380116959,High
0.6499473684210526,High
0.793719298245614,High
0.6726666666666667,High
0.3345175438596491,Medium
0.896640350877193,High
0.08799707602339181,Low
0.513327485380117,Medium
0.5777309941520468,Medium
0.8259298245614035,High
0.944640350877193,High
0.15452339181286548,Low
0.314312865497076,Medium
0.10462280701754385,Low
0.7406666666666667,High
0.23933040935672512,Low
0.5166608187134503,Medium
0.7198684210526316,High
0.4018216374269006,Medium
0.7270292397660818,High
0.20441520467836258,Low
0.582219298245614,Medium
0.3021023391812865,Medium
0.24056725146198832,Low
0.38389766081871346,Medium
0.2864415204678363,Low
0.5491842105263158,Medium
0.6318421052631579,High
0.31136257309941523,Medium
0.7617280701754385,High
0.7227660818713451,High
0.18985087719298246,Low
0.09957309941520467,Low
0.9252690058479531,High
0.33509649122807017,Medium
0.3679327485380117,Medium
0.12840350877192983,Low
0.110093567251462,Low
0.4376754385964912,Medium
0.553406432748538,Medium
0.4102397660818713,Medium
0.1399766081871345,Low
0.5340292397660819,Medium
0.34841520467836257,Medium
0.9545409356725146,High
0.8875818713450292,High
0.7459327485380116,High
0.6918859649122806,High
0.22835964912280704,Low
0.08989181286549708,Low
0.4183859649122807,Medium
0.42748830409356725,Medium
0.9217076023391813,High
0.6562865497076023,High
0.701953216374269,High
0.5701198830409356,Medium
0.6964356725146199,High
0.35282748538011693,Medium
0.9530555555555555,High
0.38944736842105265,Medium
0.5805555555555556,Medium
0.9827397660818713,High
0.30601169590643273,Medium
0.3100994152046783,Medium
0.6008450292397661,High
0.6038245614035088,High
0.8036286549707603,High
0.8187894736842105,High
0.41746783625730993,Medium
0.35261403508771927,Medium
0.6284912280701753,High
0.5438157894736843,Medium
0.3402076023391813,Medium
0.17196491228070176,Low
0.4800526315789474,Medium
0.4799122807017544,Medium
0.2910701754385965,Low
0.36040935672514623,Medium
0.7238830409356725,High
0.3818684210526316,Medium
0.5047923976608187,Medium
0.6141345029239766,High
0.5786549707602339,Medium
0.8640058479532164,High
0.7590233918128655,High
0.5393011695906433,Medium
0.49607309941520467,Medium
0.9153801169590643,High
0.862982456140351,High
0.903172514619883,High
0.3904853801169591,Medium
0.7086754385964912,High
0.8067865497076023,High
0.0922076023391813,Low
0.2170497076023392,Low
0.5677222222222222,Medium
0.5128040935672514,Medium
0.764704678362573,High
0.34852046783625734,Medium
0.57946783625731,Medium
0.2519941520467836,Low
0.21431286549707604,Low
0.39300877192982453,Medium
0.47129239766081865,Medium
0.3260029239766082,Medium
0.10525438596491228,Low
0.7838538011695906,High
0.6891403508771929,High
0.30081286549707603,Medium
0.8181374269005848,High
0.9364327485380117,High
0.48586549707602344,Medium
0.8292836257309941,High
0.8387368421052632,High
0.7162602339181287,High
0.09241812865497076,Low
0.31303216374269005,Medium
0.32925730994152047,Medium
0.3776578947368421,Medium
0.2963421052631579,Low
0.47787426900584795,Medium
0.7320233918128655,High
0.6899005847953217,High
0.4096783625730994,Medium
0.907593567251462,High
0.6885,High
0.2725614035087719,Low
0.10988304093567251,Low
0.6969239766081872,High
0.5871578947368421,Medium
0.3197865497076023,Medium
0.5398070175438596,Medium
0.19494444444444445,Low
0.44417251461988305,Medium
0.40923391812865495,Medium
0.8907573099415205,High
0.08926023391812866,Low
0.5756783625730995,Medium
0.3285643274853801,Medium
0.15407602339181287,Low
0.4559883040935673,Medium
0.8517894736842105,High
0.48242397660818714,Medium
0.09283918128654971,Low
0.485093567251462,Medium
0.9330584795321637,High
0.5963099415204678,Medium
0.626140350877193,High
0.5696081871345029,Medium
0.30060818713450294,Medium
0.7167222222222223,High
0.6371578947368421,High
0.6497368421052632,High
0.9393713450292398,High
0.6897339181286549,High
0.7515789473684211,High
0.25283333333333335,Low
0.6267894736842106,High
0.9909473684210526,High
0.8213216374269006,High
0.8436140350877193,High
0.4840964912280702,Medium
0.3405877192982456,Medium
0.9275877192982456,High
0.379453216374269,Medium
0.7869736842105264,High
0.30904678362573096,Medium
0.956,High
0.6055906432748538,High
0.384093567251462,Medium
0.5937251461988304,Medium
0.6501198830409357,High
0.6804824561403509,High
0.549172514619883,Medium
0.836640350877193,High
0.555906432748538,Medium
0.44499122807017544,Medium
0.5874269005847953,Medium
0.6021052631578947,High
0.7282105263157894,High
0.5474269005847954,Medium
0.4954590643274853,Medium
0.3695643274853801,Medium
0.33324561403508773,Medium
0.7572777777777777,High
0.19258479532163741,Low
0.19868713450292397,Low
0.49989766081871345,Medium
0.489093567251462,Medium
0.21957602339181287,Low
0.5724795321637427,Medium
0.8212690058479533,High
0.23678654970760232,Low
0.3202076023391813,Medium
0.6931608187134504,High
0.6489590643274854,High
0.3511081871345029,Medium
0.6781198830409356,High
0.14460526315789474,Low
0.5498040935672515,Medium
0.4094619883040936,Medium
0.781093567251462,High
0.7492982456140351,High
0.8434093567251462,High
0.08926023391812866,Low
0.2712894736842105,Low
0.9478070175438597,High
0.47364035087719303,Medium
0.7476520467836257,High
